Date,Open,High,Low,Close,Volume
2008-05-16,52.0,52.5,52.0,52.3,0
2008-05-19,52.5,53.9,52.4,53.9,0
2008-05-20,54.2,54.4,53.0,53.9,0
2008-05-21,53.5,53.5,52.0,52.3,0
2008-05-22,51.8,52.0,51.5,52.0,0
2008-05-23,52.0,53.0,51.7,51.7,0
2008-05-26,51.7,53.2,51.6,52.6,0
2008-05-27,53.0,53.9,53.0,53.4,0
2008-05-28,53.5,53.5,52.0,52.3,0
2008-05-29,53.2,53.2,52.1,52.1,0
2008-05-30,52.8,53.1,51.5,52.0,0
2008-06-02,52.0,52.4,51.0,52.0,0
2008-06-03,51.5,51.6,50.7,50.9,0
2008-06-04,51.1,51.1,50.5,50.9,0
2008-06-05,51.6,51.8,50.5,51.8,0
2008-06-06,52.1,53.0,51.9,52.3,0
2008-06-09,51.5,51.9,51.4,51.7,0
2008-06-10,51.7,51.8,51.0,51.0,0
2008-06-11,51.0,51.8,50.5,51.8,0
2008-06-12,50.7,51.0,50.0,50.1,0
2008-06-13,50.8,50.9,50.0,50.2,0
2008-06-16,50.6,51.1,50.3,51.0,0
2008-06-17,51.4,51.4,50.2,50.7,0
2008-06-18,50.5,50.8,50.0,50.5,0
2008-06-19,50.0,50.5,50.0,50.0,0
2008-06-20,50.4,50.4,49.1,49.1,0
2008-06-23,48.5,48.9,48.0,48.45,0
2008-06-24,48.1,48.7,47.8,47.8,0
2008-06-25,47.8,48.05,46.7,47.6,0
2008-06-26,47.6,48.65,47.4,47.75,0
2008-06-27,46.0,46.6,45.8,45.9,0
2008-06-30,46.0,47.0,46.0,46.85,0
2008-07-01,47.0,47.6,47.0,47.5,0
2008-07-02,47.6,48.5,47.5,47.75,0
2008-07-03,46.4,47.1,45.8,46.6,0
2008-07-04,46.6,46.65,45.8,45.8,0
2008-07-07,45.6,46.3,45.0,46.2,0
2008-07-08,46.1,46.1,44.85,45.0,0
2008-07-09,45.3,46.35,45.3,45.95,0
2008-07-10,45.6,47.0,45.45,46.95,0
2008-07-11,47.4,48.3,46.95,48.3,0
2008-07-14,48.0,48.05,47.4,47.75,0
2008-07-15,47.2,47.75,46.5,46.55,0
2008-07-16,46.65,47.35,46.6,47.05,0
2008-07-17,47.7,48.2,47.5,48.2,0
2008-07-18,48.3,48.4,46.8,47.0,0
2008-07-21,47.5,48.2,47.4,47.7,0
2008-07-22,47.7,47.85,47.4,47.75,0
2008-07-23,48.0,49.95,48.0,49.9,0
2008-07-24,45.2,45.45,44.75,44.85,0
2008-07-25,44.5,44.5,43.8,43.9,0
2008-07-29,43.5,43.5,42.05,42.75,0
2008-07-30,44.0,44.8,43.2,43.6,0
2008-07-31,44.5,44.5,43.4,44.0,0
2008-08-01,43.5,43.85,43.35,43.4,0
2008-08-04,43.0,43.0,42.3,42.3,0
2008-08-05,41.95,41.95,39.35,39.35,0
2008-08-06,39.2,39.8,37.85,39.1,0
2008-08-07,39.1,40.05,38.65,38.9,0
2008-08-08,38.6,40.0,38.6,40.0,0
2008-08-11,40.0,40.25,38.9,39.4,0
2008-08-12,39.0,39.3,38.5,38.9,0
2008-08-13,39.0,39.0,38.1,38.2,0
2008-08-14,38.5,39.45,38.4,39.05,0
2008-08-15,39.3,39.4,38.45,38.8,0
2008-08-18,39.0,39.05,37.8,38.0,0
2008-08-19,37.8,38.15,37.2,38.05,0
2008-08-20,38.05,39.5,38.05,39.45,0
2008-08-21,39.5,39.8,39.0,39.0,0
2008-08-22,39.2,39.6,38.55,39.1,0
2008-08-25,39.5,39.7,39.15,39.65,0
2008-08-26,39.35,39.35,38.6,39.0,0
2008-08-27,38.95,39.7,38.75,39.5,0
2008-08-28,39.3,39.4,38.5,38.6,0
2008-08-29,39.0,39.15,38.5,38.8,0
2008-09-01,38.5,38.6,38.2,38.6,0
2008-09-02,38.6,38.6,37.8,37.9,0
2008-09-03,37.9,38.3,36.5,37.3,0
2008-09-04,37.2,37.4,36.1,36.3,0
2008-09-05,35.0,35.5,34.85,35.0,0
2008-09-08,36.6,37.45,36.35,37.45,0
2008-09-09,37.45,37.45,35.0,35.1,0
2008-09-10,34.0,35.0,34.0,34.35,0
2008-09-11,34.6,34.65,33.4,33.6,0
2008-09-12,33.75,34.6,33.75,34.4,0
2008-09-15,34.4,34.7,33.85,34.6,0
2008-09-16,33.0,34.0,33.0,33.5,0
2008-09-17,34.8,35.55,33.95,34.45,0
2008-09-18,33.5,35.55,33.5,34.65,0
2008-09-19,36.65,37.0,35.55,37.0,0
2008-09-22,37.5,37.8,35.4,35.95,0
2008-09-23,35.4,35.55,34.9,35.55,0
2008-09-24,35.1,35.1,34.7,34.75,0
2008-09-25,34.3,34.75,34.2,34.2,0
2008-09-26,34.2,34.2,33.0,33.05,0
2008-09-30,30.75,31.45,30.75,31.4,0
2008-10-01,31.8,31.85,30.95,31.2,0
2008-10-02,31.2,31.2,30.0,30.0,0
2008-10-03,29.8,29.8,28.8,29.15,0
2008-10-06,28.3,28.4,28.05,28.3,0
2008-10-07,27.5,30.25,27.4,30.25,0
2008-10-08,29.95,30.2,28.15,28.3,0
2008-10-09,28.3,29.0,28.3,28.8,0
2008-10-13,27.8,28.0,27.8,27.8,0
2008-10-14,29.65,29.65,28.3,28.5,0
2008-10-15,28.3,28.3,27.55,28.2,0
2008-10-16,27.25,27.25,27.25,27.25,0
2008-10-17,26.7,26.9,26.3,26.3,0
2008-10-20,25.4,25.55,25.4,25.4,0
2008-10-21,25.3,25.8,24.55,24.55,0
2008-10-22,23.7,23.7,23.7,23.7,0
2008-10-23,22.9,22.9,22.9,22.9,0
2008-10-24,22.1,22.1,22.1,22.1,0
2008-10-27,20.6,20.6,20.6,20.6,0
2008-10-28,19.2,21.4,19.2,21.0,0
2008-10-29,22.15,22.15,21.0,21.05,0
2008-10-30,21.3,22.5,21.3,22.5,0
2008-10-31,24.0,24.05,23.0,24.05,0
2008-11-03,25.7,25.7,24.55,25.0,0
2008-11-04,25.0,25.0,24.0,24.6,0
2008-11-05,25.25,25.35,24.1,24.7,0
2008-11-06,23.2,23.9,23.2,23.35,0
2008-11-07,22.1,23.5,22.1,23.45,0
2008-11-10,23.0,25.05,23.0,25.0,0
2008-11-11,24.5,25.75,24.05,25.2,0
2008-11-12,24.5,24.9,24.0,24.15,0
2008-11-13,22.55,23.4,22.5,23.25,0
2008-11-14,23.5,24.0,23.2,23.35,0
2008-11-17,22.7,23.9,22.7,23.8,0
2008-11-18,23.3,23.8,22.85,23.1,0
2008-11-19,22.8,23.0,22.3,22.4,0
2008-11-20,21.5,22.0,21.3,21.8,0
2008-11-21,21.0,22.8,21.0,22.8,0
2008-11-24,22.5,22.5,21.7,22.4,0
2008-11-25,22.4,22.8,21.65,22.05,0
2008-11-26,21.55,22.0,21.5,21.5,0
2008-11-27,21.5,22.3,21.5,22.3,0
2008-11-28,22.3,22.3,21.75,22.1,0
2008-12-01,21.5,22.15,21.5,22.15,0
2008-12-02,21.55,22.0,21.0,22.0,0
2008-12-03,21.6,21.65,21.15,21.35,0
2008-12-04,21.35,21.35,20.45,21.0,0
2008-12-05,20.5,21.2,20.4,21.2,0
2008-12-08,20.85,22.3,20.85,22.25,0
2008-12-09,22.5,22.5,21.9,22.35,0
2008-12-10,22.2,23.9,22.2,23.65,0
2008-12-11,23.65,23.7,23.2,23.5,0
2008-12-12,23.05,23.65,22.05,22.55,0
2008-12-15,23.0,23.6,23.0,23.4,0
2008-12-16,23.35,23.35,22.85,23.0,0
2008-12-17,23.8,24.0,23.5,23.6,0
2008-12-18,23.65,24.25,23.6,24.2,0
2008-12-19,23.9,24.1,23.55,23.9,0
2008-12-22,24.1,24.25,23.0,23.0,0
2008-12-23,23.0,23.0,22.0,22.1,0
2008-12-24,21.8,22.4,21.6,22.4,0
2008-12-25,22.5,22.6,22.2,22.5,0
2008-12-26,22.5,22.75,22.4,22.7,0
2008-12-29,22.7,23.0,22.5,22.8,0
2008-12-30,22.75,23.65,22.7,23.45,0
2008-12-31,23.6,23.65,23.0,23.1,0
2009-01-05,24.0,24.3,23.4,24.2,0
2009-01-06,24.2,25.05,24.05,24.7,0
2009-01-07,24.7,25.15,24.5,25.05,0
2009-01-08,24.5,24.65,23.8,23.85,0
2009-01-09,23.7,24.0,23.2,23.4,0
2009-01-10,23.0,23.6,23.0,23.5,0
2009-01-12,23.6,23.9,23.5,23.65,0
2009-01-13,23.65,23.85,23.45,23.8,0
2009-01-14,23.8,24.1,23.4,23.6,0
2009-01-15,23.0,23.0,22.5,22.65,0
2009-01-16,22.85,23.2,22.6,23.2,0
2009-01-17,23.4,23.4,23.05,23.25,0
2009-01-19,23.4,23.4,23.0,23.05,0
2009-01-20,22.95,22.95,22.5,22.5,0
2009-01-21,22.2,22.65,22.2,22.6,0
2009-02-02,22.2,22.7,22.0,22.6,0
2009-02-03,22.7,23.3,22.6,23.0,0
2009-02-04,23.5,23.5,22.95,23.05,0
2009-02-05,23.05,24.2,22.85,23.5,0
2009-02-06,23.95,24.2,23.75,24.2,0
2009-02-09,24.5,24.7,23.7,23.75,0
2009-02-10,23.5,23.95,23.35,23.75,0
2009-02-11,23.2,23.6,23.2,23.6,0
2009-02-12,23.6,23.6,23.1,23.15,0
2009-02-13,23.05,23.6,23.05,23.55,0
2009-02-16,23.3,23.4,23.05,23.1,0
2009-02-17,23.05,23.3,22.8,23.0,0
2009-02-18,22.5,22.7,22.25,22.55,0
2009-02-19,22.3,22.75,22.2,22.55,0
2009-02-20,22.5,22.55,22.2,22.25,0
2009-02-23,22.2,22.4,22.05,22.2,0
2009-02-24,22.1,22.2,22.0,22.1,0
2009-02-25,22.4,22.65,22.2,22.2,0
2009-02-26,22.55,22.6,22.2,22.45,0
2009-02-27,22.25,22.4,22.15,22.35,0
2009-03-02,22.2,22.2,21.85,21.9,0
2009-03-03,21.65,21.75,21.5,21.7,0
2009-03-04,21.7,22.05,21.5,22.0,0
2009-03-05,22.3,22.55,22.05,22.35,0
2009-03-06,22.0,22.0,21.75,21.95,0
2009-03-09,21.95,22.0,21.0,21.0,0
2009-03-10,21.0,21.6,21.0,21.4,0
2009-03-11,21.9,21.9,21.45,21.5,0
2009-03-12,21.5,21.55,21.0,21.0,0
2009-03-13,21.5,21.7,21.4,21.6,0
2009-03-16,21.85,22.4,21.7,22.0,0
2009-03-17,22.3,22.45,22.1,22.3,0
2009-03-18,22.5,22.5,22.0,22.0,0
2009-03-19,22.1,22.35,21.95,22.2,0
2009-03-20,22.25,22.9,22.25,22.8,0
2009-03-23,23.0,23.0,22.55,23.0,0
2009-03-24,23.5,23.95,23.4,23.85,0
2009-03-25,23.95,24.5,23.9,24.1,0
2009-03-26,24.1,24.2,23.5,23.65,0
2009-03-27,23.7,23.95,23.2,23.5,0
2009-03-30,23.15,23.15,22.55,22.7,0
2009-03-31,22.4,22.7,22.0,22.2,0
2009-04-01,22.2,22.65,22.2,22.45,0
2009-04-02,22.7,23.15,22.5,23.1,0
2009-04-03,23.3,23.65,23.1,23.4,0
2009-04-06,23.5,23.8,23.25,23.6,0
2009-04-07,23.45,23.8,22.9,23.1,0
2009-04-08,23.0,23.2,22.7,22.8,0
2009-04-09,22.9,23.35,22.9,23.3,0
2009-04-10,23.7,24.9,23.65,24.9,0
2009-04-13,25.45,26.55,25.45,26.05,0
2009-04-14,25.9,26.1,25.4,25.95,0
2009-04-15,25.9,26.75,25.7,26.6,0
2009-04-16,27.5,28.4,27.05,28.1,0
2009-04-17,28.4,28.55,26.15,26.15,0
2009-04-20,25.5,25.9,24.65,25.25,0
2009-04-21,24.85,26.2,24.6,26.2,0
2009-04-22,26.0,26.15,25.3,25.5,0
2009-04-23,25.35,25.4,24.95,25.2,0
2009-04-24,25.2,25.9,24.9,25.1,0
2009-04-27,25.3,25.5,24.25,24.4,0
2009-04-28,24.4,24.75,23.9,24.0,0
2009-04-29,24.0,24.0,23.2,23.95,0
2009-04-30,25.6,25.6,24.8,25.6,0
2009-05-04,26.5,27.25,25.95,26.9,0
2009-05-05,27.0,27.3,25.7,26.1,0
2009-05-06,26.0,26.7,25.75,26.6,0
2009-05-07,26.65,27.95,26.45,27.2,0
2009-05-08,27.0,27.25,26.6,26.95,0
2009-05-11,26.9,27.9,26.9,27.35,0
2009-05-12,27.15,27.15,26.2,26.5,0
2009-05-13,26.8,27.45,26.8,27.1,0
2009-05-14,27.0,27.55,26.8,26.8,0
2009-05-15,27.15,27.2,26.8,26.9,0
2009-05-18,27.3,27.95,27.1,27.65,0
2009-05-19,28.3,28.45,27.25,27.25,0
2009-05-20,27.25,27.4,26.7,26.95,0
2009-05-21,26.8,27.15,26.6,26.65,0
2009-05-22,26.4,26.9,26.35,26.7,0
2009-05-25,26.85,27.0,26.55,26.6,0
2009-05-26,26.9,27.7,26.7,27.1,0
2009-05-27,28.2,28.4,27.7,27.7,0
2009-06-01,28.5,28.9,28.0,28.75,0
2009-06-02,29.5,30.15,29.45,29.8,0
2009-06-03,29.7,29.7,28.8,29.25,0
2009-06-04,29.45,29.45,28.35,28.7,0
2009-06-05,28.8,29.0,28.6,28.8,0
2009-06-06,29.0,29.1,28.8,29.1,0
2009-06-08,29.4,29.4,28.3,28.3,0
2009-06-09,28.3,28.3,26.9,27.1,0
2009-06-10,27.2,27.9,27.1,27.9,0
2009-06-11,28.1,28.8,27.9,28.8,0
2009-06-12,29.0,29.45,28.65,28.65,0
2009-06-15,28.55,28.55,27.65,28.0,0
2009-06-16,27.95,28.2,27.45,28.2,0
2009-06-17,28.1,28.2,27.8,27.8,0
2009-06-18,28.0,28.15,27.5,27.55,0
2009-06-19,27.8,27.9,27.65,27.9,0
2009-06-22,28.05,28.05,27.55,27.9,0
2009-06-23,27.5,27.55,27.1,27.3,0
2009-06-24,27.3,28.55,27.2,27.9,0
2009-06-25,28.15,28.5,28.0,28.2,0
2009-06-26,28.6,28.6,28.15,28.25,0
2009-06-29,28.5,28.5,28.0,28.0,0
2009-06-30,28.4,28.4,27.9,28.2,0
2009-07-01,28.4,28.65,28.2,28.6,0
2009-07-02,28.6,28.9,28.6,28.7,0
2009-07-03,28.5,28.6,28.3,28.6,0
2009-07-06,28.6,28.65,28.3,28.4,0
2009-07-07,28.5,28.5,28.1,28.1,0
2009-07-08,28.1,28.3,28.0,28.1,0
2009-07-09,28.1,28.45,28.1,28.25,0
2009-07-10,28.35,28.5,28.3,28.5,0
2009-07-13,28.5,28.55,27.3,27.7,0
2009-07-14,28.1,28.35,28.05,28.3,0
2009-07-15,28.5,28.7,28.25,28.5,0
2009-07-16,28.85,29.2,28.6,29.05,0
2009-07-17,29.3,29.3,28.9,29.2,0
2009-07-20,29.5,30.15,29.3,30.05,0
2009-07-21,30.1,30.45,29.8,30.2,0
2009-07-22,30.45,30.8,30.25,30.75,0
2009-07-23,30.8,30.8,30.4,30.6,0
2009-07-24,28.3,28.95,28.3,28.8,0
2009-07-27,29.0,29.0,28.3,28.3,0
2009-07-28,28.6,29.3,28.6,29.3,0
2009-07-29,29.8,30.75,29.65,30.35,0
2009-07-30,30.35,30.8,29.8,30.8,0
2009-07-31,30.9,31.8,30.9,31.7,0
2009-08-03,32.0,32.5,31.15,31.95,0
2009-08-04,32.5,32.7,31.45,31.95,0
2009-08-05,32.0,32.0,31.0,31.2,0
2009-08-06,31.0,31.5,30.5,31.5,0
2009-08-10,32.3,32.5,31.3,31.5,0
2009-08-11,31.7,31.75,30.75,31.05,0
2009-08-12,31.0,31.05,30.7,30.8,0
2009-08-13,31.4,31.5,30.95,31.45,0
2009-08-14,31.6,32.2,31.5,31.7,0
2009-08-17,31.7,31.7,31.0,31.2,0
2009-08-18,30.8,30.95,30.55,30.7,0
2009-08-19,30.8,31.0,30.5,30.5,0
2009-08-20,30.3,30.3,29.55,29.65,0
2009-08-21,29.7,30.0,29.0,29.1,0
2009-08-24,29.5,30.5,29.5,30.35,0
2009-08-25,30.4,30.4,29.95,30.0,0
2009-08-26,30.0,30.1,29.2,29.5,0
2009-08-27,29.4,29.7,29.2,29.4,0
2009-08-28,29.4,30.0,29.3,29.75,0
2009-08-31,29.75,29.9,29.4,29.9,0
2009-09-01,29.65,30.2,29.5,30.1,0
2009-09-02,29.8,29.95,29.5,29.6,0
2009-09-03,29.8,30.4,29.8,30.2,0
2009-09-04,30.5,30.6,29.85,30.05,0
2009-09-07,30.1,30.7,30.05,30.6,0
2009-09-08,30.7,31.0,30.3,30.95,0
2009-09-09,31.0,31.05,30.65,30.65,0
2009-09-10,31.55,31.65,30.75,31.15,0
2009-09-11,31.15,31.15,30.8,30.8,0
2009-09-14,30.7,30.8,30.2,30.2,0
2009-09-15,30.05,30.85,30.0,30.7,0
2009-09-16,30.7,31.0,30.65,30.95,0
2009-09-17,31.0,31.2,30.9,31.0,0
2009-09-18,31.0,31.0,30.45,30.9,0
2009-09-21,30.9,30.9,30.2,30.4,0
2009-09-22,30.15,30.4,30.0,30.0,0
2009-09-23,30.0,30.4,30.0,30.0,0
2009-09-24,30.1,30.25,29.75,30.0,0
2009-09-25,30.0,30.0,29.8,29.9,0
2009-09-28,29.9,30.0,29.65,29.75,0
2009-09-29,30.0,30.3,29.95,30.3,0
2009-09-30,30.35,30.35,29.9,29.9,0
2009-10-01,30.2,30.25,30.0,30.25,0
2009-10-02,29.9,30.25,29.85,29.9,0
2009-10-05,29.85,29.85,29.5,29.6,0
2009-10-06,29.8,30.1,29.6,29.9,0
2009-10-07,30.2,30.5,29.7,30.3,0
2009-10-08,30.5,30.55,30.0,30.05,0
2009-10-09,30.4,30.5,30.1,30.5,0
2009-10-12,30.5,30.55,30.0,30.25,0
2009-10-13,30.0,30.05,29.8,29.85,0
2009-10-14,30.2,30.2,29.75,30.0,0
2009-10-15,30.45,30.85,30.2,30.5,0
2009-10-16,30.7,30.7,30.45,30.5,0
2009-10-19,30.35,30.5,30.2,30.5,0
2009-10-20,30.5,30.5,30.2,30.2,0
2009-10-21,30.0,30.45,29.85,30.35,0
2009-10-22,30.35,30.35,29.75,29.9,0
2009-10-23,29.9,30.1,29.8,30.1,0
2009-10-26,30.25,30.3,30.1,30.2,0
2009-10-27,30.1,30.1,29.7,29.8,0
2009-10-28,29.8,30.25,29.65,29.85,0
2009-10-29,29.7,29.75,29.45,29.5,0
2009-10-30,29.6,29.8,29.3,29.3,0
2009-11-02,29.2,29.2,28.95,29.1,0
2009-11-03,29.1,29.2,28.95,29.0,0
2009-11-04,29.0,29.3,29.0,29.3,0
2009-11-05,29.3,29.35,28.95,29.0,0
2009-11-06,29.3,29.3,29.05,29.2,0
2009-11-09,29.5,29.7,29.35,29.7,0
2009-11-10,30.0,30.1,29.9,30.0,0
2009-11-11,30.0,30.0,29.65,30.0,0
2009-11-12,30.0,30.25,30.0,30.05,0
2009-11-13,29.95,30.0,29.7,29.8,0
2009-11-16,29.8,29.9,29.65,29.9,0
2009-11-17,30.1,30.2,30.0,30.1,0
2009-11-18,30.3,30.95,30.25,30.9,0
2009-11-19,31.0,31.0,30.6,30.7,0
2009-11-20,30.7,30.85,30.4,30.85,0
2009-11-23,30.85,30.85,30.6,30.8,0
2009-11-24,30.8,31.0,30.65,30.85,0
2009-11-25,30.9,31.0,30.7,31.0,0
2009-11-26,31.0,31.1,30.8,30.8,0
2009-11-27,30.4,30.5,30.05,30.05,0
2009-11-30,30.1,30.5,30.1,30.35,0
2009-12-01,30.4,30.65,30.15,30.45,0
2009-12-02,30.55,30.6,30.15,30.2,0
2009-12-03,30.2,30.25,30.1,30.1,0
2009-12-04,30.1,30.35,30.1,30.15,0
2009-12-07,30.15,30.6,30.15,30.6,0
2009-12-08,30.6,30.6,30.4,30.45,0
2009-12-09,30.15,30.5,30.15,30.5,0
2009-12-10,30.2,30.4,29.8,29.95,0
2009-12-11,30.3,31.2,30.3,31.05,0
2009-12-14,31.3,32.2,31.3,31.9,0
2009-12-15,32.2,32.2,31.7,31.7,0
2009-12-16,31.7,31.7,31.05,31.25,0
2009-12-17,31.5,31.7,31.2,31.3,0
2009-12-18,31.05,31.3,30.95,31.3,0
2009-12-21,31.3,31.5,31.1,31.1,0
2009-12-22,31.45,31.8,31.3,31.55,0
2009-12-23,31.75,31.75,31.35,31.45,0
2009-12-24,31.6,31.7,31.5,31.6,0
2009-12-25,31.8,31.85,31.65,31.8,0
2009-12-28,31.8,32.0,31.8,31.95,0
2009-12-29,32.0,32.0,31.7,31.8,0
2009-12-30,31.8,32.1,31.8,32.05,0
2009-12-31,32.2,33.0,32.2,33.0,0
2010-01-04,33.7,34.5,33.6,34.1,0
2010-01-05,34.5,34.95,33.8,34.15,0
2010-01-06,34.2,34.25,33.95,34.25,0
2010-01-07,34.4,34.7,33.95,34.0,0
2010-01-08,34.5,35.1,34.5,34.85,0
2010-01-11,35.0,35.8,35.0,35.3,0
2010-01-12,35.5,35.6,34.75,35.2,0
2010-01-13,34.7,34.8,34.3,34.35,0
2010-01-14,34.6,35.0,34.5,34.9,0
2010-01-15,35.2,35.3,34.75,34.75,0
2010-01-18,34.4,34.5,34.3,34.4,0
2010-01-19,34.6,34.75,34.0,34.15,0
2010-01-20,34.35,34.45,33.85,34.2,0
2010-01-21,34.2,34.35,33.6,34.0,0
2010-01-22,33.5,33.6,32.85,32.95,0
2010-01-25,32.5,32.75,32.2,32.3,0
2010-01-26,32.8,32.9,31.85,32.0,0
2010-01-27,32.1,32.45,31.95,32.2,0
2010-01-28,32.6,33.0,32.4,32.65,0
2010-01-29,32.15,32.5,31.95,32.5,0
2010-02-01,32.5,32.5,31.7,31.9,0
2010-02-02,32.35,32.4,31.35,31.35,0
2010-02-03,31.8,32.0,31.5,32.0,0
2010-02-04,32.0,32.2,31.85,32.2,0
2010-02-05,31.55,31.8,31.4,31.4,0
2010-02-06,31.5,32.05,31.25,31.7,0
2010-02-08,31.95,31.95,31.7,31.75,0
2010-02-09,31.8,32.2,31.6,31.95,0
2010-02-10,32.6,32.85,32.5,32.75,0
2010-02-23,33.45,33.45,32.45,33.2,0
2010-02-24,33.0,33.1,32.7,32.75,0
2010-02-25,32.7,32.7,32.15,32.35,0
2010-02-26,32.35,32.5,31.9,32.2,0
2010-03-01,32.35,33.05,32.3,32.8,0
2010-03-03,33.3,33.3,32.95,33.1,0
2010-03-04,33.3,33.3,32.5,32.6,0
2010-03-05,33.1,33.3,32.7,33.1,0
2010-03-08,33.2,33.35,33.05,33.2,0
2010-03-09,33.25,33.25,32.95,33.2,0
2010-03-10,33.2,33.45,33.15,33.45,0
2010-03-11,33.45,33.45,33.1,33.2,0
2010-03-12,33.2,33.2,32.85,33.0,0
2010-03-15,32.8,33.05,32.6,32.7,0
2010-03-16,32.8,32.9,32.6,32.9,0
2010-03-17,33.0,33.4,32.95,33.35,0
2010-03-18,33.4,33.4,33.1,33.15,0
2010-03-19,33.1,33.2,33.0,33.2,0
2010-03-22,33.0,33.0,32.5,32.7,0
2010-03-23,32.7,32.8,32.5,32.55,0
2010-03-24,32.55,32.8,32.55,32.75,0
2010-03-25,32.8,32.8,32.4,32.7,0
2010-03-26,32.55,32.8,32.35,32.65,0
2010-03-29,32.7,32.9,32.65,32.8,0
2010-03-30,32.85,32.95,32.7,32.85,0
2010-03-31,32.95,33.0,32.8,32.85,0
2010-04-01,32.95,33.2,32.85,33.2,0
2010-04-02,33.35,33.45,33.2,33.4,0
2010-04-06,33.5,34.1,33.5,33.9,0
2010-04-07,33.95,34.0,33.7,33.9,0
2010-04-08,33.9,34.1,33.9,34.0,0
2010-04-09,34.0,34.2,34.0,34.1,0
2010-04-12,34.2,34.75,34.1,34.75,0
2010-04-13,34.75,34.8,34.5,34.7,0
2010-04-14,34.7,34.8,34.55,34.75,0
2010-04-15,34.85,34.95,34.8,34.95,0
2010-04-16,34.95,35.0,34.7,34.9,0
2010-04-19,34.5,34.6,33.9,34.05,0
2010-04-20,34.05,34.05,33.4,33.6,0
2010-04-21,33.65,33.9,33.55,33.65,0
2010-04-22,33.45,33.45,32.85,33.0,0
2010-04-23,33.1,33.2,33.0,33.1,0
2010-04-26,33.4,33.85,33.4,33.8,0
2010-04-27,33.8,34.05,33.4,34.0,0
2010-04-28,33.2,33.8,33.2,33.7,0
2010-04-29,33.7,33.8,33.45,33.6,0
2010-04-30,33.8,33.95,33.5,33.5,0
2010-05-03,33.5,33.6,33.25,33.35,0
2010-05-04,33.35,33.45,33.0,33.15,0
2010-05-05,32.55,32.55,32.0,32.2,0
2010-05-06,32.1,32.2,31.4,31.55,0
2010-05-07,31.0,31.55,30.8,31.55,0
2010-05-10,31.6,32.0,31.45,32.0,0
2010-05-11,32.3,32.3,31.45,31.45,0
2010-05-12,31.55,31.8,31.55,31.7,0
2010-05-13,31.95,32.25,31.85,32.05,0
2010-05-14,32.05,32.05,31.6,31.7,0
2010-05-17,31.5,31.6,31.1,31.45,0
2010-05-18,31.35,31.65,31.3,31.6,0
2010-05-19,31.4,31.45,31.0,31.3,0
2010-05-20,31.1,31.15,30.75,30.8,0
2010-05-21,30.0,30.4,29.95,30.25,0
2010-05-24,30.25,30.6,30.25,30.3,0
2010-05-25,30.25,30.25,29.3,29.7,0
2010-05-26,29.7,30.0,29.45,30.0,0
2010-05-27,29.95,30.25,29.7,30.15,0
2010-05-28,30.5,30.6,30.05,30.35,0
2010-05-31,30.5,30.55,30.25,30.55,0
2010-06-01,30.4,30.4,30.0,30.1,0
2010-06-02,30.0,30.0,29.6,29.8,0
2010-06-03,30.1,30.3,29.95,30.25,0
2010-06-04,30.3,30.3,30.15,30.25,0
2010-06-07,29.75,29.85,29.5,29.8,0
2010-06-08,29.8,30.0,29.3,29.8,0
2010-06-09,29.8,29.8,29.25,29.3,0
2010-06-10,29.8,29.8,29.4,29.65,0
2010-06-11,29.95,30.15,29.85,30.0,0
2010-06-14,30.25,30.55,30.25,30.5,0
2010-06-15,30.3,30.9,30.25,30.7,0
2010-06-17,30.75,30.9,30.45,30.9,0
2010-06-18,30.75,30.8,30.35,30.5,0
2010-06-21,30.85,31.0,30.45,30.65,0
2010-06-22,30.7,30.8,30.6,30.75,0
2010-06-23,30.7,30.75,30.5,30.55,0
2010-06-24,30.8,30.85,30.45,30.85,0
2010-06-25,30.55,30.65,30.3,30.4,0
2010-06-28,30.4,30.5,30.3,30.4,0
2010-06-29,30.4,30.75,30.0,30.0,0
2010-06-30,29.65,29.95,29.6,29.8,0
2010-07-01,29.8,29.8,29.55,29.55,0
2010-07-02,29.6,30.15,29.6,29.7,0
2010-07-05,29.7,30.05,29.7,29.85,0
2010-07-06,29.85,30.5,29.85,30.5,0
2010-07-07,30.55,30.6,30.1,30.25,0
2010-07-08,30.4,30.55,30.2,30.45,0
2010-07-09,30.5,30.5,30.2,30.45,0
2010-07-12,30.2,30.75,30.15,30.45,0
2010-07-13,30.45,30.55,30.25,30.35,0
2010-07-14,30.5,30.7,30.3,30.55,0
2010-07-15,30.55,30.6,30.35,30.4,0
2010-07-16,30.4,30.4,30.2,30.2,0
2010-07-19,30.1,30.8,30.0,30.7,0
2010-07-20,30.7,30.9,30.55,30.9,0
2010-07-21,30.8,30.95,30.6,30.95,0
2010-07-22,31.0,31.5,30.85,31.45,0
2010-07-23,31.65,31.85,31.65,31.8,0
2010-07-26,30.0,30.35,29.9,30.25,0
2010-07-27,30.3,30.4,30.1,30.3,0
2010-07-28,30.3,30.35,30.15,30.2,0
2010-07-29,30.2,30.4,30.1,30.4,0
2010-07-30,30.4,30.4,30.2,30.35,0
2010-08-02,30.35,30.85,30.35,30.85,0
2010-08-03,31.0,31.2,30.8,31.2,0
2010-08-04,31.2,31.25,30.9,31.15,0
2010-08-05,31.15,31.2,30.85,31.1,0
2010-08-06,31.1,31.1,30.85,30.95,0
2010-08-09,30.9,31.2,30.9,31.05,0
2010-08-10,31.2,31.2,30.9,31.0,0
